date,rest_calorie,active_calorie,total_calories_burned
2020-12-14,2210.7046,95.47998,2306.18458
2020-12-15,2200.892,133.50993,2334.40193
2020-12-16,2217.0679,78.24001,2295.30791
2020-12-17,2234.662,14.690001,2249.3520009999997
2020-12-18,2219.641,65.45,2285.091
2020-12-19,2197.1106,145.65999,2342.77059
2020-12-20,2178.0056,210.99994,2389.00554
2020-12-21,2159.0947,273.38,2432.4747
2020-12-22,2225.1206,47.17998,2272.30058
2020-12-23,2226.8145,41.12,2267.9345
2020-12-24,2202.8208,123.73999,2326.56079
2020-12-25,2201.1294,128.95999,2330.0893899999996
2020-12-26,2228.4395,35.859997,2264.299497
2020-12-27,2222.3794,57.69,2280.0694
2020-12-28,2222.922,58.840004,2281.762004
2020-12-29,2231.4817,25.05,2256.5317
2020-12-30,2211.3865,96.65997,2308.04647
2020-12-31,2214.2827,83.03999,2297.3226900000004
2021-01-01,2217.249,76.03999,2293.28899
2021-01-02,2221.5356,59.56999,2281.10559
2021-01-03,2221.4353,61.260002,2282.695302
2021-01-04,2219.2437,66.39001,2285.63371
2021-01-05,2229.805,31.669996,2261.474996
2021-01-06,2185.025,191.46997,2376.49497
2021-01-07,2225.328,46.070004,2271.398004
2021-01-08,2200.7153,131.48997,2332.20527
2021-01-09,2217.1003,73.73998,2290.84028
2021-01-10,2156.8147,285.27988,2442.09458
2021-01-11,2221.214,60.05999,2281.27399
2021-01-12,2201.0596,128.24998,2329.30958
2021-01-13,2102.6504,491.755,2594.4054
2021-01-14,2180.4536,202.08003,2382.53363
2021-01-15,2161.5107,261.91998,2423.43068
2021-01-16,2156.899,277.3099,2434.2089
2021-01-17,2105.5771,465.16403,2570.74113
2021-01-18,2159.817,267.58994,2427.40694
2021-01-19,2120.828,403.89987,2524.72787
2021-01-20,2080.5493,552.1002,2632.6495
2021-01-21,2174.8296,222.00992,2396.83952
2021-01-22,2176.3499,217.29002,2393.63992
2021-01-23,2157.4028,281.33987,2438.7426699999996
2021-01-24,2130.6025,377.80984,2508.41234
2021-01-25,2151.6816,302.12997,2453.81157
2021-01-26,2085.1077,529.18994,2614.29764
2021-01-27,2145.384,322.45987,2467.84387
2021-01-28,2133.4954,363.97986,2497.4752599999997
2021-01-29,2135.396,360.61005,2496.00605
2021-01-30,2132.078,367.09,2499.168
2021-01-31,2036.2539,736.0201,2772.274
2021-02-01,2160.2717,275.35992,2435.6316199999997
2021-02-02,2158.3286,275.37003,2433.69863
2021-02-03,2173.677,221.95,2395.627
2021-02-04,2159.914,274.35,2434.264
2021-02-05,2183.7708,188.22993,2372.0007299999997
2021-02-06,2154.9932,292.14996,2447.14316
2021-02-07,2129.428,376.86,2506.288
2021-02-08,2124.593,395.8998,2520.4928
2021-02-09,2172.585,230.74998,2403.33498
2021-02-10,2120.5378,417.0498,2537.5876
2021-02-11,2108.369,453.84995,2562.21895
2021-02-12,2161.8132,275.43002,2437.2432200000003
2021-02-13,2186.6138,185.37004,2371.98384
2021-02-14,2178.0227,209.94002,2387.96272
2021-02-15,2186.0547,194.76251,2380.81721
2021-02-16,2185.849,194.79993,2380.6489300000003
2021-02-17,2142.3528,352.456,2494.8088000000002
2021-02-18,2133.2893,404.20697,2537.49627
2021-02-19,2112.7358,464.77258,2577.5083799999998
2021-02-20,2107.377,487.76794,2595.14494
2021-02-21,2163.82,262.97998,2426.7999800000002
2021-02-22,2075.835,621.34595,2697.18095
2021-02-23,2068.6394,679.20654,2747.84594
2021-02-24,2108.0566,502.5676,2610.6241999999997
2021-02-25,2131.4434,425.69678,2557.1401800000003
2021-02-26,2104.583,545.29626,2649.87926
2021-02-27,2122.841,430.86194,2553.70294
2021-02-28,2222.1829,57.049995,2279.2328949999996
2021-03-01,2153.592,302.34998,2455.94198
2021-03-02,2170.8552,247.64993,2418.50513
2021-03-03,2164.3296,267.03998,2431.36958
2021-03-04,2189.7258,173.49995,2363.22575
2021-03-05,2197.8845,147.50993,2345.3944300000003
2021-03-06,2181.3171,202.26999,2383.58709
2021-03-07,2182.2214,207.58995,2389.81135
2021-03-08,2197.2441,145.61,2342.8541
2021-03-09,2174.7417,226.62991,2401.37161
2021-03-10,2213.0964,95.82,2308.9164
2021-03-11,2172.189,236.35,2408.5389999999998
2021-03-12,2165.447,261.26993,2426.71693
2021-03-13,2194.4282,156.31,2350.7382
2021-03-14,2187.5679,183.2738,2370.8417
2021-03-15,2161.5427,273.15363,2434.6963299999998
2021-03-16,2178.7927,219.48,2398.2727
2021-03-17,2155.4827,296.71002,2452.19272
2021-03-18,2181.021,207.82997,2388.8509700000004
2021-03-19,2165.3362,261.99,2427.3262000000004
2021-03-20,2170.1165,260.39,2430.5065
2021-03-21,2147.4617,325.09998,2472.56168
2021-03-22,2081.8389,288.49063,2370.32953
2021-03-23,2063.9385,348.4201,2412.3586
2021-03-24,2062.7192,367.32,2430.0392
2021-03-25,2042.4443,386.79013,2429.23443
2021-03-26,2067.7576,336.16998,2403.92758
2021-03-27,2113.0264,163.87004,2276.89644
2021-03-28,2142.9814,66.65998,2209.64138
2021-03-29,2029.2104,452.3315,2481.5419
2021-03-30,2068.0845,372.97482,2441.05932
2021-03-31,2057.9011,342.3035,2400.2046
2021-04-01,2098.7727,213.47,2312.2427
2021-04-02,2122.2188,136.29001,2258.5088100000003
2021-04-03,2066.9111,367.50992,2434.4210199999998
2021-04-04,2119.4258,141.65001,2261.07581
2021-04-05,2109.083,177.87,2286.953
2021-04-06,2114.251,158.93,2273.181
2021-04-07,2111.4656,166.69,2278.1556
2021-04-08,2069.6975,370.12915,2439.82665
2021-04-09,2044.1067,480.27667,2524.38337
2021-04-10,2032.0361,524.6903,2556.7264
2021-04-11,2151.0156,41.199993,2192.2155930000004
2021-04-12,2042.4252,483.5852,2526.0104
2021-04-13,2026.5952,528.24194,2554.83714
2021-04-14,2044.8734,471.85754,2516.73094
2021-04-15,2047.2861,483.92035,2531.20645
2021-04-16,2044.188,475.19904,2519.38704
2021-04-17,2005.1165,620.225,2625.3415
2021-04-18,2140.023,75.47001,2215.49301
2021-04-19,2033.7869,522.32916,2556.1160600000003
2021-04-20,2044.7762,499.576,2544.3522000000003
2021-04-21,2028.1268,556.2952,2584.422
2021-04-22,2040.2662,509.35498,2549.62118
2021-04-23,2022.3269,454.86996,2477.19686
2021-04-24,2028.1637,524.2217,2552.3854
2021-04-25,2147.6511,54.039997,2201.691097
2021-04-26,2036.6287,521.26483,2557.89353
2021-04-27,2114.6675,160.04002,2274.70752
2021-04-28,2031.4907,523.1925,2554.6832
2021-04-29,2033.622,528.07465,2561.69665
2021-04-30,2051.9297,452.8,2504.7297000000003
2021-05-01,2040.7725,504.66333,2545.43583
2021-05-02,2052.61,451.981,2504.5910000000003
2021-05-03,2154.3398,30.929998,2185.2697980000003
2021-05-04,2052.268,475.00552,2527.27352
2021-05-05,2056.2683,441.81467,2498.0829700000004
2021-05-06,2041.1183,510.20132,2551.31962
2021-05-07,2032.7743,511.61035,2544.38465
2021-05-08,2133.4587,96.65999,2230.1186900000002
2021-05-09,2139.4517,78.509995,2217.961695
2021-05-10,2048.077,471.47818,2519.5551800000003
2021-05-11,2062.22,430.62268,2492.8426799999997
2021-05-12,2048.9868,463.20654,2512.1933400000003
2021-05-13,2047.0687,484.66052,2531.72922
2021-05-14,2109.1128,178.78998,2287.90278
2021-05-15,2040.1019,550.1949,2590.2968
2021-05-16,2084.9727,250.8101,2335.7828
2021-05-17,2049.6433,501.89563,2551.53893
2021-05-18,2016.5836,651.5237,2668.1072999999997
2021-05-19,1970.0405,771.26135,2741.30185
2021-05-20,1989.2773,727.61816,2716.8954599999997
2021-05-21,1987.9679,779.20233,2767.17023
2021-05-22,1924.7963,807.15625,2731.95255
2021-05-23,1890.8414,952.6136,2843.455
2021-05-24,1972.9053,792.5377,2765.4429999999998
2021-05-25,1828.9977,567.43195,2396.42965
2021-05-26,1844.8,507.8285,2352.6285
2021-05-27,1877.1615,413.05267,2290.2141699999997
2021-05-28,1829.0162,599.413,2428.4292
2021-05-29,1790.2491,733.822,2524.0711
2021-05-30,1835.6964,508.27237,2343.96877
2021-05-31,1812.9608,644.43396,2457.39476
2021-06-01,1816.1542,637.70953,2453.86373
2021-06-02,1838.2495,592.5386,2430.7880999999998
2021-06-03,1974.9033,34.380005,2009.283305
2021-06-04,1966.8702,59.190014,2026.060214
2021-06-05,1965.1715,65.59999,2030.7714899999999
2021-06-06,1964.7705,68.33,2033.1005
2021-06-07,1963.7427,69.98999,2033.73269
2021-06-08,1944.7747,148.14299,2092.9176899999998
2021-06-09,1961.664,76.12001,2037.78401
2021-06-10,1968.0353,56.1,2024.1353
2021-06-11,1964.5492,68.28001,2032.8292099999999
2021-06-12,1837.192,568.7344,2405.9264000000003
2021-06-13,1864.1267,503.46283,2367.58953
2021-06-14,1920.1875,216.69995,2136.88745
2021-06-15,1977.8163,24.77,2002.5863
2021-06-16,1969.4303,51.380005,2020.810305
2021-06-17,1973.5542,37.95,2011.5042
2021-06-18,1814.0192,627.2919,2441.3111
2021-06-19,1767.774,844.20953,2611.98353
2021-06-20,1878.0731,344.72012,2222.79322
2021-06-21,1956.1547,94.13002,2050.28472
2021-06-22,1805.3135,704.77484,2510.0883400000002
2021-06-23,1796.5547,591.322,2387.8767
2021-06-24,1793.9583,595.54767,2389.50597
2021-06-25,1782.243,611.84467,2394.08767
2021-06-26,1825.1821,475.63116,2300.81326
2021-06-27,1912.7317,118.570015,2031.301715
2021-06-28,1777.6533,576.23004,2353.88334
2021-06-29,1823.6168,431.43884,2255.05564
2021-06-30,1813.4594,446.95618,2260.41558
2021-07-01,1907.0562,135.13,2042.1862
2021-07-02,1918.8558,96.84998,2015.70578
2021-07-03,1843.3757,325.47998,2168.85568
2021-07-04,1813.1223,555.87445,2368.9967500000002
2021-07-05,1874.8613,236.52,2111.3813
2021-07-06,1842.0771,338.70996,2180.78706
2021-07-07,1876.9288,228.79002,2105.71882
2021-07-08,1821.7509,401.77,2223.5209
2021-07-09,1842.2837,543.4867,2385.7704
2021-07-10,1893.0961,179.15004,2072.24614
2021-07-11,1835.047,357.90994,2192.95694
2021-07-12,1844.7123,324.91,2169.6223
2021-07-13,1869.7627,257.17007,2126.93277
2021-07-14,1872.2485,245.24,2117.4885
2021-07-15,1877.783,229.80992,2107.59292
2021-07-16,1870.0624,251.37001,2121.43241
2021-07-17,1926.3461,74.80001,2001.14611
2021-07-18,1894.0157,181.00002,2075.01572
2021-07-19,1903.9464,142.58998,2046.53638
2021-07-20,1904.7925,144.73001,2049.52251
2021-07-21,1829.4615,383.68997,2213.15147
2021-07-22,1905.7183,138.5,2044.2183
2021-07-23,1900.8323,151.04002,2051.87232
2021-07-24,1916.6042,107.849976,2024.454176
2021-07-25,1913.6656,115.20998,2028.8755800000001
2021-07-26,1870.0636,251.93004,2121.99364
2021-07-27,1886.2748,201.92001,2088.19481
2021-07-28,1896.9855,164.13,2061.1155
2021-07-29,1926.7112,74.80998,2001.52118
2021-07-30,1895.1206,184.28995,2079.41055
2021-07-31,1940.233,33.23,1973.463
2021-08-01,1935.7145,45.500008,1981.214508
2021-08-02,1926.9847,73.399994,2000.384694
2021-08-03,1934.9042,49.480007,1984.384207
2021-08-04,1940.2932,33.360004,1973.6532040000002
2021-08-05,1944.2844,20.369999,1964.654399
2021-08-06,1877.7656,327.97467,2205.74027
2021-08-07,1878.1896,327.93433,2206.1239299999997
2021-08-08,1853.0803,373.273,2226.3533
2021-08-09,1933.4552,54.010006,1987.465206
2021-08-10,1894.234,181.07002,2075.30402
2021-08-11,1836.118,397.844,2233.962
2021-08-12,1913.4805,119.02998,2032.51048
2021-08-13,1802.6139,459.46988,2262.08378
2021-08-14,1727.4075,706.36053,2433.76803
2021-08-15,1866.1763,276.68005,2142.85635
2021-08-16,1881.3452,216.17003,2097.51523
2021-08-17,1889.6189,211.488,2101.1068999999998
2021-08-18,1797.1207,475.1397,2272.2604
2021-08-19,1814.0703,424.3899,2238.4602
2021-08-20,1914.3008,124.74998,2039.05078
2021-08-21,1895.154,177.47034,2072.62434
2021-08-22,1923.3066,85.31998,2008.6265799999999
2021-08-23,1925.4019,81.72999,2007.13189
2021-08-24,1924.7706,86.02999,2010.80059
2021-08-25,1913.2043,119.37999,2032.58429
2021-08-26,1925.4465,83.54,2008.9865
2021-08-27,1899.1296,165.74997,2064.87957
2021-08-28,1903.6858,149.25998,2052.94578
2021-08-29,1932.3276,58.370007,1990.697607
2021-08-30,1923.5809,91.44998,2015.03088
2021-08-31,1905.9045,144.77002,2050.67452
2021-09-01,1910.7284,134.11998,2044.84838
2021-09-02,1929.6041,75.38999,2004.99409
2021-09-03,1920.9872,99.79999,2020.78719
2021-09-04,1913.0992,124.72,2037.8192000000001
2021-09-05,1938.4556,38.170002,1976.625602
2021-09-06,1918.8429,107.22999,2026.0728900000001
2021-09-07,1928.61,73.219986,2001.829986
2021-09-08,1919.3041,102.46997,2021.7740700000002
2021-09-09,1930.138,71.77998,2001.91798
2021-09-10,1922.8905,98.53001,2021.42051
2021-09-11,1911.25,127.58999,2038.83999
2021-09-12,1892.9933,183.68994,2076.6832400000003
2021-09-13,1900.5676,161.35995,2061.92755
2021-09-14,1919.1808,101.909996,2021.0907960000002
2021-09-15,1927.2998,79.28,2006.5798
2021-09-16,1915.9569,115.299995,2031.256895
2021-09-17,1927.2388,78.16,2005.3988000000002
2021-09-18,1930.4594,65.27999,1995.73939
2021-09-19,1904.0695,155.72003,2059.78953
2021-09-20,1929.2029,71.84998,2001.05288
2021-09-21,1889.8429,220.1955,2110.0384
2021-09-22,1923.7435,83.46996,2007.21346
2021-09-23,1922.4662,88.08998,2010.55618
2021-09-24,1922.2533,92.84001,2015.0933100000002
2021-09-25,1931.702,74.13,2005.8319999999999
2021-09-26,1927.1843,75.24001,2002.4243099999999
2021-09-27,1927.1793,78.27999,2005.45929
2021-09-28,1929.1403,72.89999,2002.04029
2021-09-29,1932.0886,63.609993,1995.698593
2021-09-30,1923.3264,90.979996,2014.306396
2021-10-01,1923.1721,91.98999,2015.16209
2021-10-02,1901.7227,160.20996,2061.93266
2021-10-03,1918.8776,101.429985,2020.307585
2021-10-04,1877.1326,238.48996,2115.62256
2021-10-05,1900.6924,161.12997,2061.82237
2021-10-06,1903.685,155.84998,2059.53498
2021-10-07,1901.8063,163.86002,2065.66632
2021-10-08,1893.808,185.85,2079.658
2021-10-09,1848.2496,350.71008,2198.95968
2021-10-10,1902.4147,155.20001,2057.61471
2021-10-11,1883.1969,222.11996,2105.31686
2021-10-12,1907.2258,147.73997,2054.96577
2021-10-13,1884.9116,218.84995,2103.7615499999997
2021-10-14,1876.296,250.10005,2126.3960500000003
2021-10-15,1916.3401,111.41,2027.7501
2021-10-16,1872.0737,264.46997,2136.54367
2021-10-17,1887.15,207.63995,2094.7899500000003
2021-10-18,1928.2335,74.47998,2002.7134800000001
2021-10-19,1900.381,168.08005,2068.46105
2021-10-20,1915.2021,115.21997,2030.42207
2021-10-21,1922.7982,87.88001,2010.67821
2021-10-22,1900.9137,163.09998,2064.01368
2021-10-23,1859.7458,310.30002,2170.04582
2021-10-24,1896.7405,170.65004,2067.3905400000003
2021-10-25,1894.2382,186.25,2080.4882
2021-10-26,1910.6722,134.29,2044.9622
2021-10-27,1890.3612,202.69994,2093.0611400000003
2021-10-28,1902.6002,160.15999,2062.76019
2021-10-29,1896.7249,171.10004,2067.82494
2021-10-30,1912.3278,123.130005,2035.457805
2021-10-31,1917.1434,105.9,2023.0434
2021-11-01,1834.6879,403.31345,2238.00135
2021-11-02,1882.5126,224.55997,2107.07257
2021-11-03,1839.6772,374.99002,2214.6672200000003
2021-11-04,1816.2589,445.90005,2262.15895
2021-11-05,1903.7709,150.43996,2054.21086
2021-11-06,1852.7982,334.22086,2187.01906
2021-11-07,1901.9296,154.99998,2056.92958
2021-11-08,1905.1727,147.36003,2052.53273
2021-11-09,1813.3572,448.0799,2261.4371
2021-11-10,1876.6506,245.11989,2121.77049
2021-11-11,1890.4421,194.45,2084.8921
2021-11-12,1893.8772,183.17003,2077.04723
2021-11-13,1882.3473,242.48004,2124.82734
2021-11-14,1903.357,150.25003,2053.60703
2021-11-15,1917.6693,107.86,2025.5293
2021-11-16,1887.2234,209.24002,2096.46342
